Exercício: 2019;;;;;;;
Escopo: Municípios do Estado - RJ;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Deduções - FUNDEB;1.7.1.8.01.2.0 Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal;siconfi-cor_RO1.7.1.8.01.2.0;1557422,75
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Deduções - FUNDEB;1.7.1.8.01.5.0 Cota-Parte do Imposto Sobre a Propriedade Territorial Rural;siconfi-cor_RO1.7.1.8.01.5.0;1544,52
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Deduções - FUNDEB;1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades;siconfi-cor_RO1.7.2.0.00.0.0;3539794,15
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Deduções - FUNDEB;1.7.2.8.00.0.0 Transferências dos Estados - Específicas de Estados, DF e Municípios;siconfi-cor_RO1.7.2.8.00.0.0;3539794,15
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Deduções - FUNDEB;1.7.2.8.01.0.0 Participação na Receita dos Estados;siconfi-cor_RO1.7.2.8.01.0.0;3539794,15
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Deduções - FUNDEB;1.7.2.8.01.1.0 Cota-Parte do ICMS;siconfi-cor_RO1.7.2.8.01.1.0;3380819,56
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Deduções - FUNDEB;1.7.2.8.01.2.0 Cota-Parte do IPVA;siconfi-cor_RO1.7.2.8.01.2.0;70903,44
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Deduções - FUNDEB;1.7.2.8.01.3.0 Cota-Parte do IPI - Municípios;siconfi-cor_RO1.7.2.8.01.3.0;88071,15
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Deduções - FUNDEB;TOTAL DAS RECEITAS (III) = (I + II);siconfi-cor_TotalReceitas;5098761,42
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Outras Deduções da Receita;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_ReceitasExcetoIntraOrcamentarias;488056,84
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Outras Deduções da Receita;1.0.0.0.00.0.0 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.0.0;488056,84
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Outras Deduções da Receita;1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_RO1.1.0.0.00.0.0;6211,05
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Outras Deduções da Receita;1.1.1.0.00.0.0 - Impostos;siconfi-cor_RO1.1.1.0.00.0.0;5909,8
Prefeitura Municipal de Laje do Muriaé - RJ;3302304;RJ;7386;Outras Deduções da Receita;1.1.1.8.00.0.0 Impostos Específicos de Estados, DF e Municípios;siconfi-cor_RO1.1.1.8.00.0.0;5909,8
